,Query,Subject,% alignment,length,# of mismatches,# of gaps,qstart,qend,sstart,send,E-value,bitscore,Subject_Loc,Query_Loc
1894,lcl|NZ_CP012004.1_cds_1764,lcl|CP000521.1_cds_ABO12200.2_1955,100.0,882,0,0,181,1062,1,882,0.0,1629.0,A1S_1773,ACX60_RS08985
1895,lcl|NZ_CP012004.1_cds_WP_005135229.1_1765,lcl|CP000521.1_cds_ABO12199.2_1954,99.935,1540,0,1,1,1540,1,1539,0.0,2837.0,A1S_1772,ACX60_RS08990
1896,lcl|NZ_CP012004.1_cds_WP_075874782.1_1766,lcl|CP000521.1_cds_ABO12198.2_1953,100.0,789,0,0,1,789,34,822,0.0,1458.0,A1S_1771,ACX60_RS08995
1897,lcl|NZ_CP012004.1_cds_WP_000841515.1_1767,lcl|CP000521.1_cds_ABO12197.2_1952,100.0,1587,0,0,1,1587,1,1587,0.0,2931.0,A1S_1770,ACX60_RS09000
1898,lcl|NZ_CP012004.1_cds_WP_000677746.1_1768,lcl|CP000521.1_cds_ABO12196.2_1951,100.0,1329,0,0,1,1329,1,1329,0.0,2455.0,A1S_1769,ACX60_RS09005
1899,lcl|NZ_CP012004.1_cds_WP_001044492.1_1769,lcl|CP000521.1_cds_ABO12195.2_1950,100.0,1161,0,0,1,1161,1,1161,0.0,2145.0,A1S_1768,ACX60_RS09010
1900,lcl|NZ_CP012004.1_cds_WP_109104914.1_1770,lcl|CP000521.1_cds_ABO12194.2_1949,100.0,969,0,0,4,972,1,969,0.0,1790.0,A1S_1767,ACX60_RS09015
1901,lcl|NZ_CP012004.1_cds_WP_000817301.1_1771,lcl|CP000521.1_cds_ABO12193.2_1948,100.0,645,0,0,1,645,1,645,0.0,1192.0,A1S_1766,ACX60_RS09020
1902,lcl|NZ_CP012004.1_cds_WP_000193135.1_1772,lcl|CP000521.1_cds_ABS90154.2_1946,100.0,441,0,0,1,441,1,441,0.0,815.0,A1S_3729,ACX60_RS09025
1903,lcl|NZ_CP012004.1_cds_WP_000193135.1_1772,lcl|CP000521.1_cds_ABS90155.1_1947,100.0,101,0,0,341,441,108,8,4.54e-48,187.0,A1S_3730,ACX60_RS09025
1904,lcl|NZ_CP012004.1_cds_WP_000737056.1_1773,lcl|CP000521.1_cds_ABO12192.2_1945,100.0,1332,0,0,1,1332,1,1332,0.0,2460.0,A1S_1765,ACX60_RS09030
1905,lcl|NZ_CP012004.1_cds_WP_001101308.1_1774,lcl|CP000521.1_cds_ABO12191.2_1944,100.0,309,0,0,1,309,1,309,7.350000000000001e-164,571.0,A1S_1764,ACX60_RS09035
1906,lcl|NZ_CP012004.1_cds_WP_049594830.1_1775,lcl|CP000521.1_cds_ABO12190.2_1942,100.0,552,0,0,1,552,1,552,0.0,1020.0,A1S_1763,ACX60_RS09040
1907,lcl|NZ_CP012004.1_cds_WP_049594830.1_1775,lcl|CP000521.1_cds_ABO12240.2_1999,91.667,72,6,0,106,177,106,177,7.67e-22,100.0,A1S_1813,ACX60_RS09040
1908,lcl|NZ_CP012004.1_cds_WP_000658761.1_1776,lcl|CP000521.1_cds_ABS90152.2_1941,100.0,621,0,0,1,621,1,621,0.0,1147.0,A1S_3727,ACX60_RS09045
1909,lcl|NZ_CP012004.1_cds_WP_001095788.1_1777,lcl|CP000521.1_cds_ABO12189.1_1940,100.0,1083,0,0,1,1083,1,1083,0.0,2001.0,A1S_1762,ACX60_RS09050
1910,lcl|NZ_CP012004.1_cds_WP_000914805.1_1778,lcl|CP000521.1_cds_ABS90151.2_1939,100.0,516,0,0,1,516,1,516,0.0,953.0,A1S_3726,ACX60_RS09055
1911,lcl|NZ_CP012004.1_cds_WP_000651611.1_1779,lcl|CP000521.1_cds_ABO12188.2_1938,100.0,519,0,0,1,519,1,519,0.0,959.0,A1S_1761,ACX60_RS09060
1912,lcl|NZ_CP012004.1_cds_WP_001037849.1_1781,lcl|CP000521.1_cds_ABS90150.2_1937,100.0,675,0,0,1,675,1,675,0.0,1247.0,A1S_3725,ACX60_RS09065
1913,lcl|NZ_CP012004.1_cds_WP_000235279.1_1782,lcl|CP000521.1_cds_ABO12187.1_1936,100.0,747,0,0,70,816,1,747,0.0,1380.0,A1S_1760,ACX60_RS09070
1914,lcl|NZ_CP012004.1_cds_WP_001080411.1_1783,lcl|CP000521.1_cds_ABS90148.2_1934,100.0,702,0,0,1,702,1,702,0.0,1297.0,A1S_3723,ACX60_RS09075
1915,lcl|NZ_CP012004.1_cds_WP_000049716.1_1785,lcl|CP000521.1_cds_ABO12186.2_1933,100.0,843,0,0,1,843,1,843,0.0,1557.0,A1S_1759,ACX60_RS09085
1916,lcl|NZ_CP012004.1_cds_WP_000872849.1_1786,lcl|CP000521.1_cds_ABO12185.2_1932,100.0,855,0,0,1,855,1,855,0.0,1580.0,A1S_1758,ACX60_RS09090
1917,lcl|NZ_CP012004.1_cds_WP_000520422.1_1787,lcl|CP000521.1_cds_ABO12184.1_1931,100.0,915,0,0,1,915,1,915,0.0,1690.0,A1S_1757,ACX60_RS09095
1918,lcl|NZ_CP012004.1_cds_WP_001013805.1_1788,lcl|CP000521.1_cds_ABO12183.2_1930,100.0,1026,0,0,1,1026,1,1026,0.0,1895.0,A1S_1756,ACX60_RS09100
1919,lcl|NZ_CP012004.1_cds_WP_000373595.1_1789,lcl|CP000521.1_cds_ABO12182.2_1929,100.0,996,0,0,1,996,1,996,0.0,1840.0,A1S_1755,ACX60_RS09105
1920,lcl|NZ_CP012004.1_cds_WP_000837456.1_1791,lcl|CP000521.1_cds_ABO12181.2_1928,100.0,1086,0,0,1,1086,1,1086,0.0,2006.0,A1S_1754,ACX60_RS09115
1921,lcl|NZ_CP012004.1_cds_WP_000459546.1_1792,lcl|CP000521.1_cds_ABO12180.2_1927,100.0,744,0,0,1,744,1,744,0.0,1375.0,A1S_1753,ACX60_RS09120
1922,lcl|NZ_CP012004.1_cds_WP_005135238.1_1793,lcl|CP000521.1_cds_ABO12179.1_1926,100.0,492,0,0,1,492,10,501,0.0,909.0,A1S_1752,ACX60_RS09125
1923,lcl|NZ_CP012004.1_cds_WP_005135238.1_1793,lcl|CP000521.1_cds_ABO12178.1_1925,100.0,432,0,0,760,1191,1,432,0.0,798.0,A1S_1751,ACX60_RS09125
1924,lcl|NZ_CP012004.1_cds_WP_000987595.1_1794,lcl|CP000521.1_cds_ABO12177.2_1924,100.0,3111,0,0,1,3111,1,3111,0.0,5746.0,A1S_1750,ACX60_RS09130
1925,lcl|NZ_CP012004.1_cds_WP_000166992.1_1795,lcl|CP000521.1_cds_ABO12176.2_1923,100.0,2262,0,0,1,2262,1,2262,0.0,4178.0,A1S_1749,ACX60_RS09135
1926,lcl|NZ_CP012004.1_cds_WP_001177166.1_1796,lcl|CP000521.1_cds_ABS90147.1_1922,100.0,303,0,0,1,303,1,303,1.5600000000000002e-160,560.0,A1S_3722,ACX60_RS09140
1927,lcl|NZ_CP012004.1_cds_1797,lcl|CP000521.1_cds_ABO12175.2_1921,100.0,594,0,0,43,636,1,594,0.0,1098.0,A1S_1748,ACX60_RS09145
1928,lcl|NZ_CP012004.1_cds_1798,lcl|CP000521.1_cds_ABO12174.2_1920,100.0,351,0,0,19,369,1,351,0.0,649.0,A1S_1747,ACX60_RS09150
1929,lcl|NZ_CP012004.1_cds_WP_001070647.1_1799,lcl|CP000521.1_cds_ABO12173.2_1919,100.0,1059,0,0,1,1059,1,1059,0.0,1956.0,A1S_1746,ACX60_RS09155
1930,lcl|NZ_CP012004.1_cds_WP_000843236.1_1800,lcl|CP000521.1_cds_ABO12172.2_1918,100.0,948,0,0,1,948,1,948,0.0,1751.0,A1S_1745,ACX60_RS09160
1931,lcl|NZ_CP012004.1_cds_WP_000379602.1_1801,lcl|CP000521.1_cds_ABO12171.2_1917,100.0,531,0,0,1,531,1,531,0.0,981.0,A1S_1744,ACX60_RS09165
1932,lcl|NZ_CP012004.1_cds_WP_001252592.1_1802,lcl|CP000521.1_cds_ABO12170.2_1916,100.0,1239,0,0,1,1239,1,1239,0.0,2289.0,A1S_1743,ACX60_RS09170
1933,lcl|NZ_CP012004.1_cds_WP_001017890.1_1803,lcl|CP000521.1_cds_ABO12169.2_1915,100.0,786,0,0,1,786,1,786,0.0,1452.0,A1S_1742,ACX60_RS09175
1934,lcl|NZ_CP012004.1_cds_WP_000918651.1_1804,lcl|CP000521.1_cds_ABO12168.2_1914,100.0,1251,0,0,1,1251,1,1251,0.0,2311.0,A1S_1741,ACX60_RS09180
1935,lcl|NZ_CP012004.1_cds_WP_049594831.1_1805,lcl|CP000521.1_cds_ABO12166.1_1912,100.0,576,0,0,769,1344,1,576,0.0,1064.0,A1S_1739,ACX60_RS09185
1936,lcl|NZ_CP012004.1_cds_WP_049594831.1_1805,lcl|CP000521.1_cds_ABO12167.1_1913,99.81,525,0,1,61,584,1,525,0.0,963.0,A1S_1740,ACX60_RS09185
1937,lcl|NZ_CP012004.1_cds_WP_005135290.1_1806,lcl|CP000521.1_cds_ABO12165.2_1911,100.0,966,0,0,22,987,1,966,0.0,1784.0,A1S_1738,ACX60_RS09190
1938,lcl|NZ_CP012004.1_cds_WP_000163845.1_1807,lcl|CP000521.1_cds_ABO12164.2_1910,100.0,786,0,0,1,786,1,786,0.0,1452.0,A1S_1737,ACX60_RS09195
1939,lcl|NZ_CP012004.1_cds_WP_000263725.1_1808,lcl|CP000521.1_cds_ABO12163.2_1909,100.0,1422,0,0,1,1422,1,1422,0.0,2627.0,A1S_1736,ACX60_RS09200
1940,lcl|NZ_CP012004.1_cds_WP_000622631.1_1810,lcl|CP000521.1_cds_ABS90146.2_1908,100.0,615,0,0,1,615,1,615,0.0,1136.0,A1S_3721,ACX60_RS09210
1941,lcl|NZ_CP012004.1_cds_1811,lcl|CP000521.1_cds_ABO12162.1_1907,100.0,255,0,0,1,255,1,255,1.01e-133,472.0,A1S_1735,ACX60_RS09215
1942,lcl|NZ_CP012004.1_cds_1811,lcl|CP000521.1_cds_ABS90145.1_1906,100.0,168,0,0,234,401,1,168,2.3300000000000002e-85,311.0,A1S_3720,ACX60_RS09215
1943,lcl|NZ_CP012004.1_cds_WP_001044074.1_1812,lcl|CP000521.1_cds_ABO12161.2_1905,100.0,828,0,0,1,828,1,828,0.0,1530.0,A1S_1734,ACX60_RS09220
1944,lcl|NZ_CP012004.1_cds_WP_000172956.1_1814,lcl|CP000521.1_cds_ABO12160.2_1904,100.0,882,0,0,1,882,1,882,0.0,1629.0,A1S_1733,ACX60_RS09230
1945,lcl|NZ_CP012004.1_cds_WP_001045563.1_1815,lcl|CP000521.1_cds_ABO12159.2_1903,100.0,705,0,0,1,705,1,705,0.0,1303.0,A1S_1732,ACX60_RS09235
1946,lcl|NZ_CP012004.1_cds_WP_000312584.1_1816,lcl|CP000521.1_cds_ABO12158.1_1902,100.0,642,0,0,1,642,1,642,0.0,1186.0,A1S_1731,ACX60_RS09240
1947,lcl|NZ_CP012004.1_cds_WP_000414929.1_1817,lcl|CP000521.1_cds_ABO12157.2_1901,100.0,1410,0,0,1,1410,1,1410,0.0,2604.0,A1S_1730,ACX60_RS09245
1948,lcl|NZ_CP012004.1_cds_WP_000095308.1_1818,lcl|CP000521.1_cds_ABO12156.2_1900,100.0,1173,0,0,1,1173,1,1173,0.0,2167.0,A1S_1729,ACX60_RS09250
1949,lcl|NZ_CP012004.1_cds_WP_000095308.1_1818,lcl|CP000521.1_cds_ABO13248.2_3111,74.871,1166,253,34,25,1170,25,1170,6.539999999999999e-140,494.0,A1S_2842,ACX60_RS09250
1950,lcl|NZ_CP012004.1_cds_WP_001983834.1_1819,lcl|CP000521.1_cds_ABO12155.1_1899,100.0,831,0,0,67,897,1,831,0.0,1535.0,A1S_1728,ACX60_RS09255
1951,lcl|NZ_CP012004.1_cds_WP_001047843.1_1820,lcl|CP000521.1_cds_ABO12154.2_1898,100.0,897,0,0,1,897,1,897,0.0,1657.0,A1S_1727,ACX60_RS09260
1952,lcl|NZ_CP012004.1_cds_WP_000922092.1_1822,lcl|CP000521.1_cds_ABS90144.2_1897,100.0,186,0,0,1,186,1,186,1.01e-95,344.0,A1S_3719,ACX60_RS09270
1953,lcl|NZ_CP012004.1_cds_WP_000980437.1_1823,lcl|CP000521.1_cds_ABO12153.2_1896,99.859,1417,0,2,4,1419,1,1416,0.0,2604.0,A1S_1726,ACX60_RS09275
1954,lcl|NZ_CP012004.1_cds_WP_000546106.1_1824,lcl|CP000521.1_cds_ABO12152.2_1895,100.0,2184,0,0,28,2211,1,2184,0.0,4034.0,A1S_1725,ACX60_RS09280
1955,lcl|NZ_CP012004.1_cds_WP_000222730.1_1825,lcl|CP000521.1_cds_ABO12151.2_1894,100.0,1287,0,0,1,1287,1,1287,0.0,2377.0,A1S_1724,ACX60_RS09285
1956,lcl|NZ_CP012004.1_cds_WP_000011846.1_1827,lcl|CP000521.1_cds_ABO12150.2_1893,100.0,999,0,0,1,999,1,999,0.0,1845.0,A1S_1723,ACX60_RS09295
1957,lcl|NZ_CP012004.1_cds_WP_000028994.1_1828,lcl|CP000521.1_cds_ABO12149.2_1892,100.0,840,0,0,1,840,1,840,0.0,1552.0,A1S_1722,ACX60_RS09300
1958,lcl|NZ_CP012004.1_cds_WP_000096316.1_1829,lcl|CP000521.1_cds_ABO12148.2_1891,100.0,855,0,0,1,855,1,855,0.0,1580.0,A1S_1721,ACX60_RS09305
1959,lcl|NZ_CP012004.1_cds_WP_001249623.1_1830,lcl|CP000521.1_cds_ABO12147.2_1890,100.0,1431,0,0,1,1431,1,1431,0.0,2643.0,A1S_1720,ACX60_RS09310
1960,lcl|NZ_CP012004.1_cds_WP_000864076.1_1831,lcl|CP000521.1_cds_ABO12146.1_1889,100.0,246,0,0,1,246,1,246,6.040000000000001e-129,455.0,A1S_1719,ACX60_RS09315
1961,lcl|NZ_CP012004.1_cds_WP_000428990.1_1832,lcl|CP000521.1_cds_ABO12145.1_1888,100.0,1734,0,0,1,1734,1,1734,0.0,3203.0,A1S_1718,ACX60_RS09320
1962,lcl|NZ_CP012004.1_cds_WP_000080816.1_1833,lcl|CP000521.1_cds_ABO12144.2_1887,100.0,744,0,0,1,744,1,744,0.0,1375.0,A1S_1717,ACX60_RS09325
1963,lcl|NZ_CP012004.1_cds_WP_001186397.1_1834,lcl|CP000521.1_cds_ABO12143.2_1886,100.0,1350,0,0,1,1350,1,1350,0.0,2494.0,A1S_1716,ACX60_RS09330
1964,lcl|NZ_CP012004.1_cds_WP_000771640.1_1835,lcl|CP000521.1_cds_ABO12142.2_1885,100.0,609,0,0,1,609,1,609,0.0,1125.0,A1S_1715,ACX60_RS09335
1965,lcl|NZ_CP012004.1_cds_WP_001983845.1_1836,lcl|CP000521.1_cds_ABO12141.2_1884,100.0,228,0,0,169,396,1,228,1.02e-118,422.0,A1S_1714,ACX60_RS19145
1966,lcl|NZ_CP012004.1_cds_WP_000331400.1_1837,lcl|CP000521.1_cds_ABO12140.2_1883,100.0,855,0,0,1,855,1,855,0.0,1580.0,A1S_1713,ACX60_RS09345
1967,lcl|NZ_CP012004.1_cds_WP_001023738.1_1838,lcl|CP000521.1_cds_ABO12139.2_1882,100.0,918,0,0,1,918,1,918,0.0,1696.0,A1S_1712,ACX60_RS09350
1968,lcl|NZ_CP012004.1_cds_WP_000822383.1_1839,lcl|CP000521.1_cds_ABO12138.2_1881,100.0,1005,0,0,1,1005,1,1005,0.0,1857.0,A1S_1711,ACX60_RS09355
1969,lcl|NZ_CP012004.1_cds_WP_000925658.1_1840,lcl|CP000521.1_cds_ABO12137.2_1880,100.0,792,0,0,1,792,1,792,0.0,1463.0,A1S_1710,ACX60_RS09360
1970,lcl|NZ_CP012004.1_cds_WP_223292186.1_1841,lcl|CP000521.1_cds_ABO12136.2_1879,100.0,1179,0,0,1,1179,478,1656,0.0,2178.0,A1S_1709,ACX60_RS09365
1971,lcl|NZ_CP012004.1_cds_1842,lcl|CP000521.1_cds_ABO12136.2_1879,100.0,509,0,0,1,509,1,509,0.0,941.0,A1S_1709,ACX60_RS19870
1972,lcl|NZ_CP012004.1_cds_WP_000465448.1_1843,lcl|CP000521.1_cds_ABO12135.1_1878,100.0,696,0,0,1,696,1,696,0.0,1286.0,A1S_1708,ACX60_RS09370
1973,lcl|NZ_CP012004.1_cds_WP_001096437.1_1844,lcl|CP000521.1_cds_ABO12134.2_1877,100.0,1272,0,0,1,1272,1,1272,0.0,2350.0,A1S_1707,ACX60_RS09375
1974,lcl|NZ_CP012004.1_cds_WP_005135313.1_1845,lcl|CP000521.1_cds_ABO12133.1_1876,99.845,646,0,1,112,757,1,645,0.0,1186.0,A1S_1706,ACX60_RS09380
1975,lcl|NZ_CP012004.1_cds_WP_005135313.1_1845,lcl|CP000521.1_cds_ABS90143.1_1875,100.0,120,0,0,793,912,1,120,2.6300000000000003e-58,222.0,A1S_3718,ACX60_RS09380
1976,lcl|NZ_CP012004.1_cds_WP_000642313.1_1846,lcl|CP000521.1_cds_ABO12132.2_1874,100.0,1059,0,0,1,1059,1,1059,0.0,1956.0,A1S_1705,ACX60_RS09385
1977,lcl|NZ_CP012004.1_cds_WP_000238445.1_1847,lcl|CP000521.1_cds_ABO12131.2_1873,100.0,786,0,0,1,786,1,786,0.0,1452.0,A1S_1704,ACX60_RS09390
1978,lcl|NZ_CP012004.1_cds_WP_005135314.1_1848,lcl|CP000521.1_cds_ABO12129.1_1871,99.762,840,0,2,253,1090,1,840,0.0,1539.0,A1S_1702,ACX60_RS09395
1979,lcl|NZ_CP012004.1_cds_WP_005135314.1_1848,lcl|CP000521.1_cds_ABO12130.1_1872,100.0,165,0,0,1240,1404,1,165,3.94e-83,305.0,A1S_1703,ACX60_RS09395
1980,lcl|NZ_CP012004.1_cds_WP_005135315.1_1849,lcl|CP000521.1_cds_ABO12128.1_1870,100.0,1491,0,0,46,1536,1,1491,0.0,2754.0,A1S_1701,ACX60_RS09400
1981,lcl|NZ_CP012004.1_cds_WP_001133053.1_1850,lcl|CP000521.1_cds_ABO12127.2_1869,100.0,1020,0,0,1,1020,1,1020,0.0,1884.0,A1S_1700,ACX60_RS09405
1982,lcl|NZ_CP012004.1_cds_WP_001177517.1_1851,lcl|CP000521.1_cds_ABO12126.2_1868,100.0,963,0,0,1,963,1,963,0.0,1779.0,A1S_1699,ACX60_RS09410
1983,lcl|NZ_CP012004.1_cds_WP_000364555.1_1852,lcl|CP000521.1_cds_ABO12125.2_1867,100.0,987,0,0,1,987,1,987,0.0,1823.0,A1S_1698,ACX60_RS09415
1984,lcl|NZ_CP012004.1_cds_WP_005135316.1_1853,lcl|CP000521.1_cds_ABO12124.2_1866,99.902,1021,0,1,1,1021,1,1020,0.0,1879.0,A1S_1697,ACX60_RS09420
1985,lcl|NZ_CP012004.1_cds_WP_005135316.1_1853,lcl|CP000521.1_cds_ABS90142.1_1865,100.0,105,0,0,1036,1140,1,105,7.21e-50,195.0,A1S_3717,ACX60_RS09420
1986,lcl|NZ_CP012004.1_cds_WP_000126118.1_1854,lcl|CP000521.1_cds_ABO12123.2_1864,100.0,753,0,0,1,753,1,753,0.0,1391.0,A1S_1696,ACX60_RS09425
1987,lcl|NZ_CP012004.1_cds_WP_000775755.1_1855,lcl|CP000521.1_cds_ABO12122.1_1863,100.0,1230,0,0,1,1230,1,1230,0.0,2272.0,A1S_1695,ACX60_RS09430
1988,lcl|NZ_CP012004.1_cds_WP_000918444.1_1856,lcl|CP000521.1_cds_ABO12121.2_1862,100.0,1092,0,0,1,1092,1,1092,0.0,2017.0,A1S_1694,ACX60_RS09435
1989,lcl|NZ_CP012004.1_cds_WP_000441015.1_1857,lcl|CP000521.1_cds_ABO12120.2_1861,100.0,1005,0,0,1,1005,1,1005,0.0,1857.0,A1S_1693,ACX60_RS09440
1990,lcl|NZ_CP012004.1_cds_WP_001164648.1_1858,lcl|CP000521.1_cds_ABO12119.2_1860,100.0,1206,0,0,1,1206,1,1206,0.0,2228.0,A1S_1692,ACX60_RS09445
1991,lcl|NZ_CP012004.1_cds_WP_000498050.1_1859,lcl|CP000521.1_cds_ABO12118.2_1859,100.0,1188,0,0,1,1188,1,1188,0.0,2194.0,A1S_1691,ACX60_RS09450
1992,lcl|NZ_CP012004.1_cds_WP_001271631.1_1860,lcl|CP000521.1_cds_ABO12117.2_1858,100.0,852,0,0,1,852,1,852,0.0,1574.0,A1S_1690,ACX60_RS09455
1993,lcl|NZ_CP012004.1_cds_WP_001206390.1_1861,lcl|CP000521.1_cds_ABO12116.2_1857,100.0,387,0,0,1,387,1,387,0.0,715.0,A1S_1689,ACX60_RS09460
1994,lcl|NZ_CP012004.1_cds_WP_000543500.1_1862,lcl|CP000521.1_cds_ABO12115.2_1856,100.0,306,0,0,1,306,1,306,3.39e-162,566.0,A1S_1688,ACX60_RS09465
1995,lcl|NZ_CP012004.1_cds_WP_000086293.1_1863,lcl|CP000521.1_cds_ABO12114.1_1855,100.0,165,0,0,1,165,1,165,4.15e-84,305.0,A1S_1687,ACX60_RS19520
1996,lcl|NZ_CP012004.1_cds_WP_000367435.1_1864,lcl|CP000521.1_cds_ABS90141.2_1854,100.0,336,0,0,7,342,1,336,8.02e-179,621.0,A1S_3716,ACX60_RS09475
1997,lcl|NZ_CP012004.1_cds_WP_000183704.1_1865,lcl|CP000521.1_cds_ABS90140.1_1853,100.0,267,0,0,1,267,1,267,1.3999999999999999e-140,494.0,A1S_3715,ACX60_RS09480
1998,lcl|NZ_CP012004.1_cds_WP_000486122.1_1866,lcl|CP000521.1_cds_ABO12113.2_1852,100.0,1125,0,0,1,1125,1,1125,0.0,2078.0,A1S_1686,ACX60_RS09485
1999,lcl|NZ_CP012004.1_cds_WP_000490551.1_1867,lcl|CP000521.1_cds_ABO12112.2_1851,100.0,597,0,0,1,597,1,597,0.0,1103.0,A1S_1685,ACX60_RS09490
2000,lcl|NZ_CP012004.1_cds_WP_001024697.1_1868,lcl|CP000521.1_cds_ABO12111.2_1850,100.0,330,0,0,1,330,1,330,1.67e-175,610.0,A1S_1684,ACX60_RS09495
2001,lcl|NZ_CP012004.1_cds_WP_000917295.1_1869,lcl|CP000521.1_cds_ABS90139.2_1849,100.0,237,0,0,1,237,1,237,5.870000000000001e-124,438.0,A1S_3714,ACX60_RS09500
2002,lcl|NZ_CP012004.1_cds_WP_005135319.1_1870,lcl|CP000521.1_cds_ABO12110.2_1848,100.0,1188,0,0,1,1188,25,1212,0.0,2194.0,A1S_1683,ACX60_RS09505
2003,lcl|NZ_CP012004.1_cds_WP_000825826.1_1871,lcl|CP000521.1_cds_ABO12109.2_1847,100.0,1086,0,0,1,1086,1,1086,0.0,2006.0,A1S_1682,ACX60_RS09510
2004,lcl|NZ_CP012004.1_cds_WP_000934176.1_1872,lcl|CP000521.1_cds_ABO12108.2_1846,100.0,768,0,0,1,768,1,768,0.0,1419.0,A1S_1681,ACX60_RS09515
2005,lcl|NZ_CP012004.1_cds_WP_000826149.1_1874,lcl|CP000521.1_cds_ABS90138.1_1845,100.0,216,0,0,10,225,1,216,2.62e-112,399.0,A1S_3713,ACX60_RS09525
2006,lcl|NZ_CP012004.1_cds_WP_000564581.1_1875,lcl|CP000521.1_cds_ABO12107.1_1844,100.0,201,0,0,1,201,1,201,5.0399999999999993e-104,372.0,A1S_1680,ACX60_RS09530
2007,lcl|NZ_CP012004.1_cds_WP_001037927.1_1877,lcl|CP000521.1_cds_ABO12106.2_1843,100.0,270,0,0,1,270,1,270,3.04e-142,499.0,A1S_1679,ACX60_RS09540
2008,lcl|NZ_CP012004.1_cds_WP_000312749.1_1878,lcl|CP000521.1_cds_ABO12105.2_1842,100.0,414,0,0,1,414,1,414,0.0,765.0,A1S_1678,ACX60_RS09545
2009,lcl|NZ_CP012004.1_cds_WP_000734921.1_1879,lcl|CP000521.1_cds_ABO12104.2_1841,100.0,1107,0,0,1,1107,1,1107,0.0,2045.0,A1S_1677,ACX60_RS09550
2010,lcl|NZ_CP012004.1_cds_WP_000183456.1_1880,lcl|CP000521.1_cds_ABO12103.1_1840,99.673,306,0,1,115,419,1,306,1.13e-159,558.0,A1S_1676,ACX60_RS09555
2011,lcl|NZ_CP012004.1_cds_WP_000840537.1_1881,lcl|CP000521.1_cds_ABO12102.1_1839,100.0,462,0,0,1,462,1,462,0.0,854.0,A1S_1675,ACX60_RS09560
2012,lcl|NZ_CP012004.1_cds_WP_000422841.1_1882,lcl|CP000521.1_cds_ABO12101.2_1838,100.0,870,0,0,1,870,1,870,0.0,1607.0,A1S_1674,ACX60_RS09565
2013,lcl|NZ_CP012004.1_cds_WP_000267848.1_1883,lcl|CP000521.1_cds_ABO12100.2_1837,100.0,1119,0,0,1,1119,1,1119,0.0,2067.0,A1S_1673,ACX60_RS09570
2014,lcl|NZ_CP012004.1_cds_WP_000006389.1_1884,lcl|CP000521.1_cds_ABO12099.2_1836,100.0,1125,0,0,1,1125,1,1125,0.0,2078.0,A1S_1672,ACX60_RS09575
2015,lcl|NZ_CP012004.1_cds_WP_000567294.1_1885,lcl|CP000521.1_cds_ABO12098.2_1835,100.0,1758,0,0,1,1758,1,1758,0.0,3247.0,A1S_1671,ACX60_RS09580
2016,lcl|NZ_CP012004.1_cds_WP_001036885.1_1886,lcl|CP000521.1_cds_ABO12097.2_1834,100.0,1023,0,0,1,1023,1,1023,0.0,1890.0,A1S_1670,ACX60_RS09585
2017,lcl|NZ_CP012004.1_cds_WP_000091623.1_1887,lcl|CP000521.1_cds_ABO12096.2_1833,100.0,648,0,0,1,648,1,648,0.0,1197.0,A1S_1669,ACX60_RS09590
2018,lcl|NZ_CP012004.1_cds_WP_000013434.1_1888,lcl|CP000521.1_cds_ABO12095.2_1832,100.0,1176,0,0,1,1176,1,1176,0.0,2172.0,A1S_1668,ACX60_RS09595
2019,lcl|NZ_CP012004.1_cds_WP_001025115.1_1889,lcl|CP000521.1_cds_ABO12094.2_1831,100.0,2136,0,0,1,2136,31,2166,0.0,3945.0,A1S_1667,ACX60_RS09600
2020,lcl|NZ_CP012004.1_cds_WP_000548743.1_1891,lcl|CP000521.1_cds_ABO12093.2_1830,100.0,1557,0,0,1,1557,1,1557,0.0,2876.0,A1S_1666,ACX60_RS09610
2021,lcl|NZ_CP012004.1_cds_WP_000971114.1_1892,lcl|CP000521.1_cds_ABS90137.2_1829,100.0,303,0,0,1,303,1,303,1.5600000000000002e-160,560.0,A1S_3712,ACX60_RS09615
2022,lcl|NZ_CP012004.1_cds_WP_000011876.1_1893,lcl|CP000521.1_cds_ABO12092.2_1828,100.0,888,0,0,1,888,1,888,0.0,1640.0,A1S_1665,ACX60_RS09620
2023,lcl|NZ_CP012004.1_cds_WP_005128744.1_1894,lcl|CP000521.1_cds_ABO12091.2_1827,100.0,1089,0,0,1,1089,22,1110,0.0,2012.0,A1S_1664,ACX60_RS09625
2024,lcl|NZ_CP012004.1_cds_WP_000187500.1_1895,lcl|CP000521.1_cds_ABO12090.2_1826,100.0,744,0,0,1,744,1,744,0.0,1375.0,A1S_1663,ACX60_RS09630
2025,lcl|NZ_CP012004.1_cds_WP_001023037.1_1896,lcl|CP000521.1_cds_ABO12089.2_1825,100.0,1569,0,0,1,1569,1,1569,0.0,2898.0,A1S_1662,ACX60_RS09635
2026,lcl|NZ_CP012004.1_cds_WP_001051580.1_1897,lcl|CP000521.1_cds_ABO12088.2_1824,100.0,579,0,0,22,600,1,579,0.0,1070.0,A1S_1661,ACX60_RS09640
2027,lcl|NZ_CP012004.1_cds_WP_001104726.1_1898,lcl|CP000521.1_cds_ABO12087.2_1823,100.0,1056,0,0,1,1056,1,1056,0.0,1951.0,A1S_1660,ACX60_RS09645
